portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00002762,DSK00002601,OFF00001001,A,20081015,553234000,T,0.05088,USD,3.789293913,550829171.641474,20081015,,20081117,A,,,0.06084
PF00002763,DSK00002602,OFF00001001,A,20081015,76461000,T,0.05088,USD,3.789293913,76356243.475963,20081015,,20081027,A,,,0.05388
PF00002766,DSK00002603,OFF00001001,A,20081015,903144000,T,0.05088,USD,3.789293913,903038645.491356,20081015,,20081016,A,,,0.0504
PF00002768,DSK00002605,OFF00001002,C,20081015,110000000,M,0.05088,CHF,3.2714856522,109990680.555558,20081015,,20081016,E,,,0.0366
PF00002767,DSK00002604,OFF00001002,C,20081015,55000000,M,0.05088,CHF,3.2714856522,54953401.433337,20081015,,20081021,E,,,0.06100176
PF00002769,DSK00002605,OFF00001002,C,20081015,165000000,M,0.05088,CHF,3.2714856522,164984875,20081015,,20081016,E,,,0.0396
PF00002770,DSK00002605,OFF00001002,C,20081015,55000000,M,0.05088,CHF,3.2714856522,54995340.277779,20081015,,20081016,E,,,0.0366
PF00002771,DSK00002605,OFF00001002,C,20081015,112409000,M,0.05088,CHF,3.2714856522,112398695.841663,20081015,,20081016,E,,,0.0396
PF00002773,DSK00002607,OFF00001002,B,20081016,110000000,M,0.05088,CHF,3.2714856522,109850481.289351,20081016,,20081031,D,,,0.042
PF00002774,DSK00002608,OFF00001001,A,20081016,245608000,T,0.05088,USD,3.789293913,244592939.301898,20081016,,20081119,A,,,0.05976
PF00002776,DSK00002610,OFF00001002,C,20081016,110000000,M,0.05088,CHF,3.2714856522,109991444.444442,20081016,,20081017,E,,,0.0336
PF00002778,DSK00002610,OFF00001002,C,20081016,82500000,M,0.05088,CHF,3.2714856522,82493010.416663,20081016,,20081017,E,,,0.0366
PF00002781,DSK00002610,OFF00001001,A,20081016,220000000,T,0.05088,USD,3.789293913,219974336.327427,20081016,,20081017,A,,,0.0504
PF00002782,DSK00002610,OFF00001002,B,20081016,104500000,N,0.05088,GBP,6.340543913,104484828.23042,20081016,,20081017,C,,,0.0636
PF00002784,DSK00002612,OFF00001001,A,20081017,232848000,T,0.05088,USD,3.789293913,232656639.913676,20081017,,20081028,A,,,0.05076
PF00002785,DSK00002613,OFF00001001,A,20081017,275000000,T,0.05088,USD,3.789293913,274345761.565821,20081017,,20081103,A,,,0.0606
PF00002786,DSK00002614,OFF00001001,A,20081017,759649000,T,0.05088,USD,3.789293913,759389541.906512,20081017,,20081020,A,,,0.0492
PF00002787,DSK00002615,OFF00001002,C,20081017,110000000,M,0.05088,CHF,3.2714856522,109974791.666663,20081017,,20081020,E,,,0.033
PF00002788,DSK00002615,OFF00001002,C,20081017,110000000,M,0.05088,CHF,3.2714856522,109974333.333337,20081017,,20081020,E,,,0.0336
PF00002789,DSK00002616,OFF00001002,C,20081017,99000000,M,0.05088,CHF,3.2714856522,98975250,20081017,,20081020,E,,,0.036
PF00002790,DSK00002617,OFF00001002,C,20081017,99088000,M,0.05088,CHF,3.2714856522,99064879.466663,20081017,,20081020,E,,,0.0336
PF00002794,DSK00002620,OFF00001002,C,20081020,110000000,M,0.05088,CHF,3.2714856522,109992208.333337,20081020,,20081021,E,,,0.0306
PF00002792,DSK00002618,OFF00001001,A,20081020,759737000,T,0.05088,USD,3.789293913,759652594.156203,20081020,,20081021,A,,,0.048
PF00002795,DSK00002620,OFF00001002,C,20081020,110000000,M,0.05088,CHF,3.2714856522,109992208.333337,20081020,,20081021,E,,,0.0306
PF00002796,DSK00002620,OFF00001002,C,20081020,88121000,M,0.05088,CHF,3.2714856522,88114758.095837,20081020,,20081021,E,,,0.0306
PF00002798,DSK00002622,OFF00001002,C,20081021,27500000,M,0.05088,CHF,3.2714856522,27483003.230859,20081021,,20081027,E,,,0.0445006319
PF00002807,DSK00002629,OFF00001002,B,20081022,110000000,N,0.05088,GBP,6.340543913,109984481.641628,20081022,,20081023,C,,,0.0618
PF00002801,DSK00002625,OFF00001002,C,20081021,110000000,M,0.05088,CHF,3.2714856522,109992972.222221,20081021,,20081022,E,,,0.0276
PF00002802,DSK00002625,OFF00001002,C,20081021,110000000,M,0.05088,CHF,3.2714856522,109992972.222221,20081021,,20081022,E,,,0.0276
PF00002804,DSK00002627,OFF00001002,C,20081021,55429000,M,0.05088,CHF,3.2714856522,55425458.702779,20081021,,20081022,E,,,0.0276
PF00002806,DSK00002628,OFF00001001,A,20081021,754743000,T,0.05088,USD,3.789293913,754659148.983443,20081021,,20081022,A,,,0.048
PF00002813,DSK00002632,OFF00001002,C,20081022,110000000,M,0.05088,CHF,3.2714856522,109993277.777779,20081022,,20081023,E,,,0.0264
PF00002817,DSK00002636,OFF00001001,A,20081022,803000000,T,0.05088,USD,3.789293913,802910787.690253,20081022,,20081023,A,,,0.048
PF00002818,DSK00002637,OFF00001002,B,20081023,110000000,N,0.05088,GBP,6.340543913,109984481.641628,20081023,,20081024,C,,,0.0618
PF00002819,DSK00002638,OFF00001002,B,20081023,44000000,N,0.05088,GBP,6.340543913,43954480.017954,20081023,,20081030,C,,,0.0648
PF00002820,DSK00002639,OFF00001001,A,20081023,704000000,T,0.05088,USD,3.789293913,703921786.468175,20081023,,20081024,A,,,0.048
PF00002822,DSK00002641,OFF00001002,C,20081023,110000000,M,0.05088,CHF,3.2714856522,109992972.222221,20081023,,20081024,E,,,0.0276
PF00002823,DSK00002642,OFF00001002,C,20081023,55649000,M,0.05088,CHF,3.2714856522,55645444.647221,20081023,,20081024,E,,,0.0276
PF00002824,DSK00002643,OFF00001002,C,20081023,66000000,M,0.05088,CHF,3.2714856522,65995783.333337,20081023,,20081024,E,,,0.0276
PF00002825,DSK00002643,OFF00001002,C,20081023,101728000,M,0.05088,CHF,3.2714856522,101721500.711116,20081023,,20081024,E,,,0.0276
PF00002829,DSK00002647,OFF00001001,A,20081024,706211000,T,0.05088,USD,3.789293913,705975674.775074,20081024,,20081027,A,,,0.048
PF00002830,DSK00002648,OFF00001001,A,20081024,146520000,T,0.05088,USD,3.789293913,146471176.274577,20081024,,20081027,A,,,0.048
PF00002831,DSK00002648,OFF00001001,A,20081024,108889000,T,0.05088,USD,3.789293913,108852715.761416,20081024,,20081027,A,,,0.048
PF00002832,DSK00002649,OFF00001001,A,20081024,275000000,T,0.05088,USD,3.789293913,274746622.5592,20081024,,20081104,A,,,0.0498
PF00002833,DSK00002650,OFF00001002,C,20081024,110000000,M,0.05088,CHF,3.2714856522,109979375,20081024,,20081027,E,,,0.027
PF00002835,DSK00002651,OFF00001002,C,20081024,55528000,M,0.05088,CHF,3.2714856522,55517588.5,20081024,,20081027,E,,,0.027
PF00002836,DSK00002652,OFF00001001,A,20081024,2871000,T,0.05088,USD,3.789293913,2860299.302498,20081024,,20081121,A,,,0.05772
PF00002837,DSK00002653,OFF00001002,C,20081024,166023000,M,0.05088,CHF,3.2714856522,165991178.925,20081024,,20081027,E,,,0.0276
PF00002838,DSK00002654,OFF00001002,B,20081027,110000000,N,0.05088,GBP,6.340543913,109984481.641628,20081027,,20081028,C,,,0.0618
PF00002839,DSK00002655,OFF00001001,A,20081027,81851000,T,0.05088,USD,3.789293913,81754484.289379,20081027,,20081106,A,,,0.051
PF00002840,DSK00002656,OFF00001001,A,20081027,21384000,T,0.05088,USD,3.789293913,21298627.99944,20081027,,20081128,A,,,0.05772
PF00002842,DSK00002658,OFF00001001,A,20081027,725494000,T,0.05088,USD,3.789293913,725413398.511274,20081027,,20081028,A,,,0.048
PF00002845,DSK00002661,OFF00001001,A,20081027,310706000,T,0.05088,USD,3.789293913,310671480.946563,20081027,,20081028,A,,,0.048
PF00002846,DSK00002662,OFF00001002,C,20081027,57200000,M,0.05088,CHF,3.2714856522,57165854.777779,20081027,,20081103,E,,,0.03684
PF00002847,DSK00002663,OFF00001002,C,20081027,57200000,M,0.05088,CHF,3.2714856522,57165854.777779,20081027,,20081103,E,,,0.03684
PF00002848,DSK00002664,OFF00001002,C,20081027,165000000,M,0.05088,CHF,3.2714856522,164990375,20081027,,20081028,E,,,0.0252
PF00002850,DSK00002664,OFF00001002,C,20081027,57893000,M,0.05088,CHF,3.2714856522,57889381.6875,20081027,,20081028,E,,,0.027
PF00002851,DSK00002665,OFF00001002,B,20081028,110000000,N,0.05088,GBP,6.340543913,109984481.641628,20081028,,20081029,C,,,0.0618
PF00002852,DSK00002667,OFF00001002,C,20081028,110000000,M,0.05088,CHF,3.2714856522,109992972.222221,20081028,,20081029,E,,,0.0276
PF00002853,DSK00002667,OFF00001002,C,20081028,165561000,M,0.05088,CHF,3.2714856522,165550192.545837,20081028,,20081029,E,,,0.0282
PF00002854,DSK00002666,OFF00001001,A,20081028,1277892000,T,0.05088,USD,3.789293913,1277750027.77469,20081028,,20081029,A,,,0.048
PF00002858,DSK00002671,OFF00001002,B,20081028,44000000,N,0.05088,GBP,6.340543913,43954480.017954,20081028,,20081105,C,,,0.0648
PF00002859,DSK00002671,OFF00001002,B,20081028,770000,N,0.05088,GBP,6.340543913,769203.400317,20081028,,20081105,C,,,0.0648
PF00002860,DSK00002672,OFF00001002,B,20081029,110000000,N,0.05088,GBP,6.340543913,109886200.044885,20081029,,20081105,C,,,0.0648
PF00002861,DSK00002673,OFF00001002,B,20081029,22000000,M,0.05088,CHF,3.2714856522,21953044.876235,20081029,,20081121,D,,,0.042
PF00002863,DSK00002675,OFF00001001,A,20081029,1123100000,T,0.05088,USD,3.789293913,1122975224.975,20081029,,20081030,A,,,0.048
PF00002871,DSK00002680,OFF00001002,B,20081030,55000000,N,0.05088,GBP,6.340543913,54725771.408473,20081030,,20081201,C,,,0.0708
PF00002872,DSK00002681,OFF00001001,A,20081030,57013000,T,0.05088,USD,3.789293913,56791041.678767,20081030,,20081203,A,,,0.05628
PF00002873,DSK00002682,OFF00001001,A,20081030,1128600000,T,0.05088,USD,3.789293913,1128474613.93179,20081030,,20081031,A,,,0.048
PF00002874,DSK00002683,OFF00001001,A,20081030,77000000,T,0.05088,USD,3.789293913,76938662.788273,20081030,,20081106,A,,,0.0492
PF00002875,DSK00002684,OFF00001002,C,20081030,165000000,M,0.05088,CHF,3.2714856522,164954624.543258,20081030,,20081103,E,,,0.029700299
PF00002877,DSK00002686,OFF00001002,C,20081030,110000000,M,0.05088,CHF,3.2714856522,109880833.333337,20081030,,20081114,E,,,0.0312
PF00002878,DSK00002687,OFF00001002,C,20081030,110000000,M,0.05088,CHF,3.2714856522,109993736.111116,20081030,,20081031,E,,,0.0246
PF00002880,DSK00002688,OFF00001002,C,20081030,61347000,M,0.05088,CHF,3.2714856522,61343506.629163,20081030,,20081031,E,,,0.0246
PF00002882,DSK00002690,OFF00001001,A,20081031,165000000,T,0.05088,USD,3.789293913,163777130.757009,20081031,,20081230,A,,,0.0576
PF00002884,DSK00002692,OFF00001002,C,20081031,100298000,M,0.05088,CHF,3.2714856522,100285044.841663,20081031,,20081103,E,,,0.0186
PF00002886,DSK00002693,OFF00001002,C,20081031,110000000,M,0.05088,CHF,3.2714856522,109983958.333337,20081031,,20081103,E,,,0.021
PF00002890,DSK00002695,OFF00001001,A,20081103,1042910000,T,0.04412,USD,2.823125,1042794133.98511,20081103,,20081104,A,,,0.048
PF00002891,DSK00002696,OFF00001002,C,20081103,110000000,M,0.04412,CHF,2.384001,109994500,20081103,,20081104,E,,,0.0216
PF00002893,DSK00002698,OFF00001002,C,20081103,97900000,M,0.04412,CHF,2.384001,97894697.083337,20081103,,20081104,E,,,0.0234
PF00002894,DSK00002699,OFF00001002,C,20081103,110000000,M,0.04412,CHF,2.384001,109994500,20081103,,20081104,E,,,0.0216
PF00002895,DSK00002701,OFF00001002,B,20081103,55000000,N,0.04412,GBP,4.612813,54882116.221592,20081103,,20081118,C,,,0.0672
PF00002896,DSK00002700,OFF00001002,C,20081103,55000000,M,0.04412,CHF,2.384001,54997250,20081103,,20081104,E,,,0.0216
PF00002897,DSK00002702,OFF00001002,C,20081103,110000000,M,0.04412,CHF,2.384001,109959361.111116,20081103,,20081110,E,,,0.0228
PF00002898,DSK00002703,OFF00001001,A,20081104,82181000,T,0.04412,USD,2.823125,82077172.376947,20081104,,20081117,A,,,0.04968
PF00002899,DSK00002704,OFF00001001,A,20081104,907093000,T,0.04412,USD,2.823125,906992223.086323,20081104,,20081105,A,,,0.048
PF00002900,DSK00002705,OFF00001002,C,20081104,110000000,M,0.04412,CHF,2.384001,109994500,20081104,,20081105,E,,,0.0216
PF00002901,DSK00002706,OFF00001001,A,20081104,126390000,T,0.04412,USD,2.823125,126375958.226859,20081104,,20081105,A,,,0.048
PF00002908,DSK00002712,OFF00001002,B,20081105,110000000,N,0.04412,GBP,4.612813,109901991.511675,20081105,,20081112,C,,,0.0558
PF00002903,DSK00002707,OFF00001001,C,20081104,110000000,M,0.04412,CHF,2.384001,109994500,20081104,,20081105,E,,,0.0216
PF00002905,DSK00002709,OFF00001002,C,20081104,97900000,M,0.04412,CHF,2.384001,97894969.027779,20081104,,20081105,E,,,0.0222
PF00002906,DSK00002710,OFF00001002,C,20081104,55000000,M,0.04412,CHF,2.384001,54997250,20081104,,20081105,E,,,0.0216
PF00002907,DSK00002711,OFF00001001,A,20081104,51678000,T,0.04412,USD,2.823125,51666518.551428,20081104,,20081106,A,,,0.048
PF00002914,DSK00002717,OFF00001002,C,20081105,77000000,M,0.04412,CHF,2.384001,76996043.055558,20081105,,20081106,E,,,0.0222
PF00002916,DSK00002717,OFF00001002,C,20081105,110000000,M,0.04412,CHF,2.384001,109994500,20081105,,20081106,E,,,0.0216
PF00002917,DSK00002718,OFF00001001,A,20081105,103378000,T,0.04412,USD,2.823125,103355032.215061,20081105,,20081107,A,,,0.048
PF00002918,DSK00002719,OFF00001001,A,20081105,615648000,T,0.04412,USD,2.823125,615579602.26642,20081105,,20081106,A,,,0.048
PF00002920,DSK00002721,OFF00001002,B,20081106,44000000,N,0.04412,GBP,4.612813,43789868.616758,20081106,,20081208,C,,,0.0678
PF00002924,DSK00002724,OFF00001001,A,20081106,46112000,T,0.04412,USD,2.823125,46034508.577233,20081106,,20081125,A,,,0.04848
PF00002925,DSK00002713,OFF00001001,A,20081106,71577000,T,0.04412,USD,2.823125,71323484.636272,20081106,,20081205,A,,,0.05484
PF00002926,DSK00002713,OFF00001001,A,20081106,54296000,T,0.04412,USD,2.823125,54109143.092521,20081106,,20081205,A,,,0.05328
PF00002927,DSK00002726,OFF00001002,C,20081106,165000000,M,0.04412,CHF,2.384001,164991750,20081106,,20081107,E,,,0.0216
PF00002931,DSK00002728,OFF00001001,A,20081106,145420000,T,0.04412,USD,2.823125,145355397.601062,20081106,,20081110,A,,,0.048
PF00002933,DSK00002729,OFF00001001,A,20081106,550000000,T,0.04412,USD,2.823125,549694614.103272,20081106,,20081112,A,,,0.048
PF00002934,DSK00002730,OFF00001001,C,20081106,85800000,M,0.04412,CHF,2.384001,85774736.523663,20081106,,20081112,E,,,0.025440144
PF00002940,DSK00002735,OFF00001001,A,20081107,113916000,T,0.04412,USD,2.823125,113852748.473068,20081107,,20081112,A,,,0.048
PF00002941,DSK00002736,OFF00001002,C,20081107,110000000,M,0.04412,CHF,2.384001,109983500,20081107,,20081110,E,,,0.0216
PF00002942,DSK00002737,OFF00001002,B,20081107,23100000,N,0.04412,GBP,4.612813,23078312.70888,20081107,,20081114,C,,,0.0588
PF00002944,DSK00002739,OFF00001001,A,20081110,115874000,T,0.04412,USD,2.823125,115500644.167733,20081110,,20081210,A,,,0.05172
PF00002946,DSK00002741,OFF00001001,A,20081110,400950000,T,0.04412,USD,2.823125,400862033.053856,20081110,,20081112,A,,,0.0474
PF00002947,DSK00002742,OFF00001002,C,20081110,120241000,M,0.04412,CHF,2.384001,120228641.897221,20081110,,20081112,E,,,0.0222
PF00002948,DSK00002743,OFF00001002,C,20081110,110000000,M,0.04412,CHF,2.384001,109988694.444442,20081110,,20081112,E,,,0.0222
PF00002949,DSK00002744,OFF00001001,A,20081110,110000000,T,0.04412,USD,2.823125,108694458.778455,20081110,,20090210,A,,,0.0564
PF00002950,DSK00002745,OFF00001001,A,20081110,220000000,T,0.04412,USD,2.823125,219229044.526745,20081110,,20081210,A,,,0.05064
PF00002951,DSK00002746,OFF00001001,A,20081110,251295000,T,0.04412,USD,2.823125,251213355.659409,20081110,,20081113,A,,,0.0468
PF00002952,DSK00002747,OFF00001002,C,20081110,44000000,M,0.04412,CHF,2.384001,43995477.777779,20081110,,20081112,E,,,0.0222
PF00002953,DSK00002748,OFF00001002,B,20081110,110000000,N,0.04412,GBP,4.612813,109923053.862292,20081110,,20081119,C,,,0.0438
PF00002955,DSK00002750,OFF00001002,C,20081111,55000000,M,0.04412,CHF,2.384001,54829423.611116,20081111,,20081112,E,,,0.0609
PF00002956,DSK00002750,OFF00001002,C,20081111,33000000,M,0.04412,CHF,2.384001,32881566.672163,20081111,,20081112,E,,,0.070472724
PF00002957,DSK00002751,OFF00001002,C,20081111,55000000,M,0.04412,CHF,2.384001,54815979.159788,20081111,,20081112,E,,,0.068828574
PF00002959,DSK00002753,OFF00001002,C,20081111,33000000,M,0.04412,CHF,2.384001,32958200,20081111,,20081124,E,,,0.0456
PF00002961,DSK00002754,OFF00001001,A,20081112,339757000,T,0.04412,USD,2.823125,338661242.734617,20081112,,20081212,A,,,0.04992
PF00002963,DSK00002755,OFF00001001,A,20081112,502205000,T,0.04412,USD,2.823125,502153389.790492,20081112,,20081113,A,,,0.0444
PF00002964,DSK00002756,OFF00001002,C,20081112,165000000,M,0.04412,CHF,2.384001,164991750,20081112,,20081113,E,,,0.0216
PF00002965,DSK00002756,OFF00001002,C,20081112,110000000,M,0.04412,CHF,2.384001,109994500,20081112,,20081113,E,,,0.0216
PF00002966,DSK00002757,OFF00001002,C,20081112,49500000,M,0.04412,CHF,2.384001,49497456.25,20081112,,20081113,E,,,0.0222
PF00002967,DSK00002758,OFF00001002,C,20081112,22000000,M,0.04412,CHF,2.384001,21998900,20081112,,20081113,E,,,0.0216
PF00002968,DSK00002759,OFF00001001,A,20081112,22913000,T,0.04412,USD,2.823125,22908418.316333,20081112,,20081114,A,,,0.0432
PF00002972,DSK00002763,OFF00001001,A,20081113,276441000,T,0.04412,USD,2.823125,275497421.331935,20081113,,20081217,A,,,0.04932
PF00002975,DSK00002766,OFF00001001,A,20081113,78958000,T,0.04412,USD,2.823125,78880105.895426,20081113,,20081126,A,,,0.0474
PF00002976,DSK00002767,OFF00001001,A,20081113,820171000,T,0.04412,USD,2.823125,820088991.100885,20081113,,20081114,A,,,0.0432
PF00002977,DSK00002768,OFF00001002,C,20081113,110000000,M,0.04412,CHF,2.384001,109994500,20081113,,20081114,E,,,0.0216
PF00002980,DSK00002770,OFF00001002,C,20081113,70290000,M,0.04412,CHF,2.384001,70286485.5,20081113,,20081114,E,,,0.0216
PF00002981,DSK00002771,OFF00001001,A,20081114,159984000,T,0.04412,USD,2.823125,159498327.592483,20081114,,20081215,A,,,0.04872
PF00002982,DSK00002772,OFF00001001,A,20081114,550000000,T,0.04412,USD,2.823125,549837339.786977,20081114,,20081117,A,,,0.0426
PF00002983,DSK00002773,OFF00001002,C,20081114,110000000,M,0.04412,CHF,2.384001,109983500,20081114,,20081117,E,,,0.0216
PF00002990,DSK00002778,OFF00001001,A,20081117,550000000,T,0.04412,USD,2.823125,549946532.975961,20081117,,20081118,A,,,0.042
PF00002986,DSK00002775,OFF00001002,C,20081114,97845000,M,0.04412,CHF,2.384001,97830323.25,20081114,,20081117,E,,,0.0216
PF00002987,DSK00002776,OFF00001002,C,20081114,198000000,M,0.04412,CHF,2.384001,197962049.67,20081114,,20081117,E,,,0.02760024
PF00002989,DSK00002777,OFF00001002,C,20081117,44000000,M,0.04412,CHF,2.384001,43904847.593772,20081117,,20081219,E,,,0.0291944883
PF00002991,DSK00002779,OFF00001002,B,20081117,154000000,N,0.04412,GBP,4.612813,153518205.194387,20081117,,20081217,C,,,0.0474
PF00002993,DSK00002781,OFF00001002,C,20081117,110000000,M,0.04412,CHF,2.384001,109994500,20081117,,20081118,E,,,0.0216
PF00002995,DSK00002782,OFF00001001,A,20081117,88198000,T,0.04412,USD,2.823125,88180853.722896,20081117,,20081119,A,,,0.042
PF00002997,DSK00002784,OFF00001002,C,20081117,71500000,M,0.04412,CHF,2.384001,71478947.072566,20081117,,20081124,E,,,0.0212001507
PF00002998,DSK00002785,OFF00001002,B,20081118,27500000,N,0.04412,GBP,4.612813,27462079.758366,20081118,,20081203,C,,,0.0432
PF00002999,DSK00002786,OFF00001002,B,20081118,27500000,N,0.04412,GBP,4.612813,27482343.53546,20081118,,20081126,C,,,0.0402
PF00003000,DSK00002787,OFF00001002,B,20081118,110000000,N,0.04412,GBP,4.612813,109929374.141818,20081118,,20081126,C,,,0.0402
PF00003001,DSK00002788,OFF00001001,A,20081118,832876000,T,0.04412,USD,2.823125,832796190.365095,20081118,,20081119,A,,,0.0414
PF00003002,DSK00002789,OFF00001002,C,20081118,165000000,M,0.04412,CHF,2.384001,164991750,20081118,,20081119,E,,,0.0216
PF00003003,DSK00002789,OFF00001002,C,20081118,165000000,M,0.04412,CHF,2.384001,164991750,20081118,,20081119,E,,,0.0216
PF00003005,DSK00002791,OFF00001001,A,20081119,550000000,T,0.04412,USD,2.823125,549947296.717401,20081119,,20081120,A,,,0.0414
PF00003007,DSK00002794,OFF00001002,C,20081119,27500000,M,0.04412,CHF,2.384001,27479871.386671,20081119,,20081202,E,,,0.0243232474
PF00003008,DSK00002795,OFF00001002,C,20081119,110000000,M,0.04412,CHF,2.384001,109994500,20081119,,20081120,E,,,0.0216
PF00003009,DSK00002795,OFF00001002,C,20081119,165000000,M,0.04412,CHF,2.384001,164991750,20081119,,20081120,E,,,0.0216
PF00003011,DSK00002797,OFF00001001,A,20081119,110000000,T,0.04412,USD,2.823125,109211673.735087,20081119,,20090119,A,,,0.05112
PF00003012,DSK00002798,OFF00001001,A,20081119,550000000,T,0.04412,USD,2.823125,549947296.717401,20081119,,20081121,A,,,0.0414
PF00003013,DSK00002799,OFF00001002,C,20081120,154000000,M,0.04412,CHF,2.384001,153969199.732634,20081120,,20081124,E,,,0.0216001875
PF00003015,DSK00002800,OFF00001001,A,20081120,925298000,T,0.04412,USD,2.823125,925210618.997093,20081120,,20081121,A,,,0.0408
PF00003017,DSK00002802,OFF00001002,C,20081120,165000000,M,0.04412,CHF,2.384001,164991062.5,20081120,,20081121,E,,,0.0234
PF00003018,DSK00002803,OFF00001002,C,20081120,220000000,M,0.04412,CHF,2.384001,219953555.012356,20081120,,20081125,E,,,0.0228002667
PF00003019,DSK00002804,OFF00001001,A,20081120,330000000,T,0.04412,USD,2.823125,329905152.268725,20081120,,20081124,A,,,0.0414
